"Time","Events","Pmask","Flow","Vte","Vti","Vte/kg","Vti/kg","Leak","Resp Rate","Flow (raw)","Rib Bnd","Abd Bnd","Test","SpO2","Pulse Rate","Perfusion Index","SpCO","SpMET","SpHb","SpOC","Desaturation Index","PI Delta","PVI","RR","Optical Alarm Status","Acoustic Alarm Status","Exception Message","Exception 1 Message","Acoustic Exception Message","Error","Oxygen","Flow"
0:00:07.500,,0.9425,5.206,0,0,0,0,-1,76.7072,5355.2438,0,0,7062,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:08.000,,0.8836,5.2529,0,0,0,0,-1,76.7072,5280.0641,0,0,7162,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:08.500,,0.8836,5.1456,0,0,0,0,-1,76.7072,5131.0578,0,0,7262,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:09.000,,0.9425,5.1855,0,0,0,0,-1,76.7072,5148.5,0,0,7362,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:09.500,,0.9425,5.2265,0,0,0,0,-1,76.7072,5204.8848,0,0,7462,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:10.000,,0.8836,5.1907,0,0,0,0,-1,76.7072,5223.6797,0,0,7562,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:10.500,,0.9425,5.1885,0,0,0,0,-1,76.7072,5186.0898,0,0,7662,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:11.000,,0.9425,5.1973,0,0,0,0,-1,76.7072,5186.0898,0,0,7762,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:11.500,"exp",5.5959,-0.2229,0,0,0,0,-1,76.7072,-661.0143,0,0,7862,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:12.000,"insp+exp",5.1836,-0.0199,0.1886,0.2002,0,0.2107,0,62.7589,-36.8143,0,0,7962,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:12.500,"insp+exp",5.3603,-0.1831,0.7432,0.5718,0.7823,0.2107,0,71.7981,-271.9222,0,0,8062,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:13.000,"insp+exp",5.3603,-0.1258,0.2646,0.7502,0.2785,0.5597,0,72.6251,7.7909,0,0,8162,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:13.500,"insp+exp",5.4192,-0.0633,1.2183,0.6816,0.2785,0.7175,0,72.6251,171.4,0,0,8262,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:14.000,,5.1836,0.1584,1.1632,0.6816,0.2785,0.7175,0,72.6251,140.2364,0,0,8362,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:14.500,,5.4192,-0.2097,1.9111,0.6816,0.2785,0.7175,22,72.6251,-228.2486,0,0,8462,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:15.000,"insp",5.0658,0.2055,2.3573,0.0669,2.4814,0.7175,28,66.6119,186.9818,0,0,8562,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:15.500,"insp+exp",5.3603,-0.0176,0.7809,0.4896,2.4814,0.5154,28,66.6119,15.5818,0,0,8662,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:16.000,,5.1836,-0.1476,0.4741,0.4896,2.4814,0.5154,28,66.6119,-154.62,0,0,8762,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.6,0
0:00:16.500,,5.3603,0.0558,0.8231,0.4896,2.4814,0.5154,28,66.6119,7.7909,0,0,8862,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,29.6,0
0:00:17.000,,5.3603,0.0329,0.7198,0.4896,2.4814,0.5154,27,66.6119,0,0,0,8962,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:17.500,"insp+exp",5.3603,-0.3569,1.3904,1.5277,0.5615,1.6082,25,47.1107,285.6778,0,0,9062,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:18.000,,5.4192,-0.1641,2.7075,1.5277,0.5615,1.6082,33,47.1107,-169.3457,0,0,9162,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:18.500,,5.3603,-0.0714,3.0896,1.5277,0.5615,1.6082,33,47.1107,-198.7971,0,0,9262,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:19.000,,5.4192,0.0329,2.5737,1.5277,0.5615,1.6082,34,47.1107,-51.54,0,0,9362,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:19.500,,5.0658,0.071,2.7751,1.5277,0.5615,1.6082,34,47.1107,93.4909,0,0,9462,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:20.000,,5.4781,0.0621,2.5063,1.5277,0.5615,1.6082,35,47.1107,148.0273,0,0,9562,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0
0:00:20.500,,5.3603,-0.0065,2.5107,1.5277,0.5615,1.6082,41,47.1107,-14.7257,0,0,9662,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0
0:00:21.000,,5.1247,-0.0456,2.514,1.5277,0.5615,1.6082,48,47.1107,-14.7257,0,0,9762,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0
0:00:21.500,,5.1247,-0.0179,3.0034,1.5277,0.5615,1.6082,54,47.1107,38.9545,0,0,9862,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0
0:00:22.000,,5.3014,0.0914,2.9961,1.5277,0.5615,1.6082,61,47.1107,101.2818,0,0,9962,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0
0:00:22.500,,5.2425,0.077,2.5759,1.5277,0.5615,1.6082,65,47.1107,46.7455,0,0,10062,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0
0:00:23.000,,5.2425,-0.0975,2.2735,1.5277,0.5615,1.6082,65,47.1107,116.8636,0,0,10162,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0
0:00:23.500,,5.4781,-0.0053,2.479,1.5277,0.5615,1.6082,65,47.1107,85.7,0,0,10262,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0
0:00:24.000,"insp",21.1466,0.6356,2.5386,6.0918,2.6722,1.6082,56,48.0293,485.7222,0,0,10362,-99999,-99999,1.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0
0:00:24.500,"insp",21.5001,0.051,2.5386,7.9809,2.6722,1.6082,43,48.0293,70.1182,0,0,10462,-99999,-99999,1.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0
0:00:25.000,"insp",21.1466,0.1519,2.5386,9.1298,2.6722,1.6082,30,48.0293,163.6091,0,0,10562,50,60,1.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:25.500,"insp",20.9699,0.1884,2.5386,10.6091,2.6722,1.6082,0,48.0293,218.1455,0,0,10662,50,60,1.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:26.000,,20.3809,0.2877,2.5386,12.513,2.6722,1.6082,0,48.0293,514.3,0,0,10762,45,60,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:26.500,,20.6754,0.2236,2.5386,14.5149,2.6722,1.6082,0,48.0293,225.9364,0,0,10862,45,60,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:27.000,,20.5576,0.2414,2.5386,16.4712,2.6722,1.6082,0,48.0293,225.9364,0,0,10962,43,60,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:27.500,,20.8521,0.1795,2.5386,18.1276,2.6722,1.6082,0,48.0293,163.6091,0,0,11062,43,60,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:28.000,,20.9699,0.1787,2.5386,19.6032,2.6722,1.6082,0,48.0293,186.9818,0,0,11162,43,60,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:28.500,,20.8521,0.1936,2.5386,21.2697,2.6722,1.6082,0,48.0293,171.4,0,0,11262,43,62,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:29.000,,20.911,0.229,2.5386,22.8989,2.6722,1.6082,0,48.0293,233.7273,0,0,11362,43,62,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:29.500,,20.6165,0.3314,2.5386,24.4566,2.6722,1.6082,0,48.0293,314.2556,0,0,11462,43,62,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.2,0
0:00:30.000,,21.0877,0.6664,2.5386,27.4474,2.6722,1.6082,0,48.0293,514.3,0,0,11562,43,62,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.2,0
0:00:30.500,,18.2603,4.2823,2.5386,55.114,2.6722,1.6082,0,48.0293,5043.8457,0,0,11662,43,63,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.2,0
0:00:31.000,,20.7343,1.2246,2.5386,71.4497,2.6722,1.6082,0,48.0293,1253.2867,0,0,11762,43,63,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.2,0
0:00:31.500,,20.911,0.3442,2.5386,75.4834,2.6722,1.6082,0,48.0293,342.8333,0,0,11862,43,64,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:32.000,,21.5001,0.1535,2.5386,78.201,2.6722,1.6082,0,48.0293,109.0727,0,0,11962,43,64,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:32.500,,20.911,0.3688,2.5386,79.5262,2.6722,1.6082,0,48.0293,257.1,0,0,12062,43,64,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:33.000,,21.5001,0.095,2.5386,81.175,2.6722,1.6082,0,48.0293,7.7909,0,0,12162,43,64,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:33.500,,21.2055,0.173,2.5386,82.42,2.6722,1.6082,0,48.0293,171.4,0,0,12262,49,65,1.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:34.000,,21.3823,0.1584,2.5386,83.4519,2.6722,1.6082,0,48.0293,171.4,0,0,12362,49,65,1.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:34.500,,21.2055,0.1485,2.5386,84.8321,2.6722,1.6082,0,48.0293,124.6545,0,0,12462,49,65,1.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:35.000,,20.5576,0.4871,2.5386,86.418,2.6722,1.6082,0,48.0293,665.3588,0,0,12562,49,65,1.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:35.500,,21.1466,0.2119,2.5386,90.1398,2.6722,1.6082,0,48.0293,171.4,0,0,12662,49,65,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:36.000,,20.8521,0.2648,2.5386,92.2397,2.6722,1.6082,0,48.0293,218.1455,0,0,12762,49,65,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:36.500,,20.0864,0.9321,2.5386,97.1272,2.6722,1.6082,0,48.0293,933.475,0,0,12862,51,66,1.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:37.000,,20.322,0.9053,2.5386,104.7996,2.6722,1.6082,0,48.0293,917.2375,0,0,12962,51,66,1.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:37.500,,20.1453,0.9784,2.5386,112.134,2.6722,1.6082,0,48.0293,917.2375,0,0,13062,50,66,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:38.000,,19.4384,2.4699,2.5386,123.8031,2.6722,1.6082,0,48.0293,2550.518,0,0,13162,50,66,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:38.500,,20.0864,2.4341,2.5386,144.8243,2.6722,1.6082,0,48.0293,2635.1246,0,0,13262,50,66,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:39.000,,18.7905,2.7916,2.5386,165.975,2.6722,1.6082,0,48.0293,2838.1805,0,0,13362,50,66,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:39.500,,19.6151,3.1166,2.5386,192.246,2.6722,1.6082,0,48.0293,3075.0787,0,0,13462,49,67,1.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:40.000,"exp",5.9493,-0.0811,0,0,0,0,-1,48.0293,116.8636,0,0,13562,49,68,1.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:40.500,"insp",4.4767,0.6656,0,3.8671,0,0,0,43.2223,574.7235,0,0,13662,49,68,1.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:41.000,"insp",5.1247,0.2015,0,7.7219,0,0,0,43.2223,77.9091,0,0,13762,52,68,0.91,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:41.500,"insp",5.1836,0.1975,0,8.345,0,0,0,43.2223,85.7,0,0,13862,52,68,0.91,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:42.000,"insp",5.3014,0.0309,0,8.0914,0,0,0,43.2223,93.4909,0,0,13962,53,69,0.88,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:42.500,"exp",5.537,-0.1996,0.0888,7.826,0,8.2379,0,43.2223,-198.7971,0,0,14062,53,69,0.88,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:43.000,"exp",5.3603,0.0175,0.5769,7.826,0,8.2379,0,43.2223,-125.1686,0,0,14162,54,69,0.83,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:43.500,"exp+insp",5.3014,-0.0294,0.2396,0.2401,0.2523,8.2379,0,39.794,155.8182,0,0,14262,54,69,0.83,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:00:44.000,"exp+insp",5.3014,0.0773,0.4716,0.1665,0.2523,0.1752,0,39.794,148.0273,0,0,14362,54,70,0.78,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:44.500,,5.3603,-0.0313,0.326,0.1665,0.2523,0.1752,0,39.794,-95.7171,0,0,14462,54,70,0.78,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:45.000,,5.3014,-0.0064,0.4486,0.1665,0.2523,0.1752,0,39.794,-73.6286,0,0,14562,56,70,0.81,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:45.500,,5.3014,0.0914,0.5271,0.1665,0.2523,0.1752,0,39.794,124.6545,0,0,14662,56,70,0.81,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:46.000,,5.3603,0.0554,0.3822,0.1665,0.2523,0.1752,0,39.794,62.3273,0,0,14762,56,70,0.77,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:46.500,,5.2425,0.009,0.4222,0.1665,0.2523,0.1752,0,39.794,15.5818,0,0,14862,56,70,0.77,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:47.000,,5.3603,-0.0962,0.4894,0.1665,0.2523,0.1752,0,39.794,-117.8057,0,0,14962,57,70,0.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:47.500,,5.3603,-0.0207,0.715,0.1665,0.2523,0.1752,0,39.794,-132.5314,0,0,15062,57,70,0.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:48.000,,5.2425,-0.066,0.6843,0.1665,0.2523,0.1752,0,39.794,-95.7171,0,0,15162,57,70,0.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:48.500,,5.3014,-0.0162,0.8085,0.1665,0.2523,0.1752,0,39.794,7.7909,0,0,15262,57,70,0.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:49.000,,5.3014,0.0246,0.6311,0.1665,0.2523,0.1752,0,39.794,77.9091,0,0,15362,57,70,0.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:49.500,,5.3014,0.0591,0.7107,0.1665,0.2523,0.1752,0,39.794,70.1182,0,0,15462,57,70,0.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.9,0
0:00:50.000,,5.2425,0.0577,0.7792,0.1665,0.2523,0.1752,0,39.794,46.7455,0,0,15562,56,70,0.72,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:50.500,,5.1247,0.0003,0.6184,0.1665,0.2523,0.1752,0,39.794,101.2818,0,0,15662,56,70,0.69,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:51.000,,5.2425,0.1229,0.1774,0.1665,0.2523,0.1752,0,39.794,46.7455,0,0,15762,56,70,0.69,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:51.500,,5.1836,0.0998,0.5121,0.1665,0.2523,0.1752,0,39.794,155.8182,0,0,15862,56,70,0.66,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:52.000,,5.3603,0.069,0.1057,0.1665,0.2523,0.1752,0,39.794,31.1636,0,0,15962,56,70,0.66,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:52.500,,5.2425,0.0399,0.2353,0.1665,0.2523,0.1752,0,39.794,7.7909,0,0,16062,57,70,0.64,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:53.000,,5.537,-0.1601,0.1815,0.1665,0.2523,0.1752,0,39.794,-139.8943,0,0,16162,57,70,0.64,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:53.500,"insp",21.3823,0.295,0.3503,6.9071,0.3688,0.1752,0,39.3528,148.0273,0,0,16262,61,70,0.66,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:54.000,"insp",24.9754,0.3473,0.3503,9.4119,0.3688,0.1752,0,39.3528,357.1222,0,0,16362,61,70,0.66,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:54.500,"exp+insp",25.6234,0.5353,3.496,0.4311,3.68,10.2451,0,43.5941,574.7235,0,0,16462,66,71,0.65,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:55.000,"exp+insp",25.859,0.029,1.6527,4.6968,3.68,4.9441,0,43.5941,210.3545,0,0,16562,66,71,0.65,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.6,0
0:00:55.500,"exp+insp",25.9179,0.7737,1.4459,4.707,1.522,4.9441,0,52.7491,665.3588,0,0,16662,69,70,0.63,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:56.000,"exp+insp",26.1535,0.2399,1.4459,7.7902,1.522,4.9441,0,52.7491,218.1455,0,0,16762,69,70,0.63,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:56.500,,26.1535,0.2734,1.4459,10.0112,1.522,4.9441,0,52.7491,285.6778,0,0,16862,69,70,0.62,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:57.000,,26.2713,0.2921,1.4459,12.2757,1.522,4.9441,30,52.7491,285.6778,0,0,16962,69,70,0.62,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
0:00:57.500,,25.5645,1.5078,1.4459,16.3686,1.522,4.9441,42,52.7491,1577.371,0,0,17062,70,70,0.62,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.6,0
