"Time","Events","Pmask","Flow","Vte","Vti","Vte/kg","Vti/kg","Leak","Resp Rate","Flow (raw)","Rib Bnd","Abd Bnd","Test","SpO2","Pulse Rate","Perfusion Index","SpCO","SpMET","SpHb","SpOC","Desaturation Index","PI Delta","PVI","RR","Optical Alarm Status","Acoustic Alarm Status","Exception Message","Exception 1 Message","Acoustic Exception Message","Error","Oxygen","Flow","Flow"
0:00:05.500,,0.8247,4.741,0,0,0,0,-1,0,4844.6227,0,0,51125,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,4844.6227
0:00:06.000,,0.8247,4.9658,0,0,0,0,-1,0,4827.9516,0,0,51225,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,4827.9516
0:00:06.500,,0.8247,4.5487,0,0,0,0,-1,0,4577.8871,0,0,51309,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,4577.8871
0:00:07.000,,0,0.1252,0,0,0,0,-1,0,139.3478,0,0,51709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,139.3478
0:00:07.500,"exp+insp",0,0.1537,0,0.4078,0,0,0,0.2623,144.9217,0,0,51807,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,144.9217
0:00:08.000,"exp+insp",0,0.1192,0,1.6152,0,0,100,0.2623,105.9043,0,0,51904,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,105.9043
0:00:08.500,"exp+insp",0,0.1188,0,2.7716,0,0,100,0.2623,133.7739,0,0,52002,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,133.7739
0:00:09.000,"exp+insp",0,0.09,0,3.8867,0,0,100,0.2623,94.7565,0,0,52100,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,94.7565
0:00:09.500,,0,0.1256,0,4.9595,0,0,100,0.2623,150.4957,0,0,52196,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,150.4957
0:00:10.000,,0,0.1647,0,6.0179,0,0,100,0.2623,161.6435,0,0,52293,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,161.6435
0:00:10.500,,0,0.1575,0,7.1079,0,0,100,0.2623,161.6435,0,0,52390,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,161.6435
0:00:11.000,,0,0.1314,0,8.2542,0,0,100,0.2623,139.3478,0,0,52482,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,139.3478
0:00:11.500,,0,0.1431,0,9.3035,0,0,100,0.2623,133.7739,0,0,52582,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,133.7739
0:00:12.000,,0,0.113,0,10.4303,0,0,100,0.2623,111.4783,0,0,52681,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,111.4783
0:00:12.500,,0,0.1627,0,11.4116,0,0,100,0.2623,195.087,0,0,52779,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,195.087
0:00:13.000,"exp",0,-0.8405,3.8638,12.1403,0,17.3432,100,0.2623,-257.6,0,0,52878,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,-257.6
0:00:13.500,"exp+insp",0,0.1229,0.088,3.4818,0.1256,0.4888,100,225.8,44.5913,0,0,52977,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,44.5913
0:00:14.000,,0,0.1313,0.088,4.5746,0.1256,0.4888,100,225.8,139.3478,0,0,53074,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,139.3478
0:00:14.500,,0,0.2196,0.088,5.8005,0.1256,0.4888,100,225.8,217.3826,0,0,53172,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,217.3826
0:00:15.000,,0,0.152,0.088,6.8788,0.1256,0.4888,100,225.8,156.0696,0,0,53270,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,156.0696
0:00:15.500,,0,0.1387,0.088,7.9792,0.1256,0.4888,100,225.8,139.3478,0,0,53369,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,139.3478
0:00:16.000,,0,0.1455,0.088,9.0783,0.1256,0.4888,100,225.8,144.9217,0,0,53467,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,144.9217
0:00:16.500,,0,0.1412,0.088,10.1904,0.1256,0.4888,100,225.8,139.3478,0,0,53565,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,139.3478
0:00:17.000,,0,0.1429,0.088,11.2887,0.1256,0.4888,100,225.8,144.9217,0,0,53664,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,144.9217
0:00:17.500,,0,0.1432,0.088,12.4194,0.1256,0.4888,100,225.8,139.3478,0,0,53762,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,139.3478
0:00:18.000,,0,0.1335,0.088,13.5272,0.1256,0.4888,100,225.8,122.6261,0,0,53861,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,122.6261
0:00:18.500,,0,0.0932,0.088,14.6108,0.1256,0.4888,100,225.8,61.313,0,0,53961,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,61.313
0:00:19.000,,0,0.1363,0.088,15.6674,0.1256,0.4888,100,225.8,156.0696,0,0,54060,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,156.0696
0:00:19.500,,0,-0.1624,0.088,16.6217,0.1256,0.4888,100,225.8,-208.0615,0,0,54159,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-208.0615
0:00:20.000,"exp",0.1178,0.1871,0.2176,16.2697,0.1256,23.2424,100,225.8,684.6667,0,0,54258,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2080,0,0,0,29.3,0,684.6667
0:00:20.500,"exp",0,0.1356,-0.9208,16.2697,0.1256,23.2424,100,225.8,150.4957,0,0,54356,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2080,0,0,0,29.3,0,150.4957
0:00:21.000,"exp",0,-0.9673,3.9176,16.2697,0.1256,23.2424,100,225.8,-449.225,0,0,54455,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-449.225
0:00:21.500,"exp",0,-0.8679,9.8631,16.2697,0.1256,23.2424,100,225.8,-1030.7,0,0,54554,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-1030.7
0:00:22.000,,0,-0.2895,12.8867,16.2697,0.1256,23.2424,100,225.8,-227.8769,0,0,54653,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-227.8769
0:00:22.500,,0.0589,-0.3549,14.8786,16.2697,0.1256,23.2424,100,225.8,-657.4938,0,0,54753,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-657.4938
0:00:23.000,,0,-0.4663,17.4528,16.2697,0.1256,23.2424,100,225.8,-168.4308,0,0,54851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-168.4308
0:00:23.500,,0.0589,-0.1182,18.8784,16.2697,0.1256,23.2424,100,225.8,-148.6154,0,0,54947,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-148.6154
0:00:24.000,,0,-0.017,19.9289,16.2697,0.1256,23.2424,100,225.8,161.6435,0,0,55043,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,161.6435
0:00:24.500,"insp",0,0.7837,20.0255,1.7409,28.6079,23.2424,100,170.6953,413.5778,0,0,55140,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,413.5778
0:00:25.000,"insp",0,0.1279,20.0255,11.0212,28.6079,23.2424,100,170.6953,128.2,0,0,55238,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2096,0,0,0,29.3,0,128.2
0:00:25.500,"insp",0,0.1346,20.0255,12.1073,28.6079,23.2424,100,170.6953,122.6261,0,0,55336,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2096,0,0,0,29.3,0,122.6261
0:00:26.000,"insp+exp",0,-0.4497,5.2878,12.2171,28.6079,17.4529,100,170.6953,-305.5063,0,0,55433,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2096,0,0,0,29.3,0,-305.5063
0:00:26.500,,0,-0.2302,8.3952,12.2171,28.6079,17.4529,100,170.6953,-217.9692,0,0,55532,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2096,0,0,0,29.3,0,-217.9692
0:00:27.000,"insp+exp",0.0589,-0.6219,1.6702,0.1485,13.9335,0.2122,100,141.4743,-844.3429,0,0,55631,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2096,0,0,0,29.3,0,-844.3429
0:00:27.500,"insp+exp",0.0589,3.1427,4.1973,6.5927,5.9961,0.2122,100,137.126,527.8556,0,0,55729,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2096,0,0,0,29.3,0,527.8556
0:00:28.000,"insp+exp",0,0.1236,4.1973,9.9595,5.9961,0.2122,100,137.126,144.9217,0,0,55827,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2072,0,0,0,29.3,0,144.9217
0:00:28.500,,0,0.1473,4.1973,11.115,5.9961,0.2122,100,137.126,133.7739,0,0,55925,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2072,0,0,0,29.3,0,133.7739
0:00:29.000,,0,0.1377,4.1973,12.2484,5.9961,0.2122,100,137.126,139.3478,0,0,56025,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2080,0,0,0,29.3,0,139.3478
0:00:29.500,,0,0.1516,4.1973,13.3487,5.9961,0.2122,100,137.126,139.3478,0,0,56124,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2080,0,0,0,29.3,0,139.3478
0:00:30.000,,0,0.133,4.1973,14.4417,5.9961,0.2122,100,137.126,128.2,0,0,56224,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2080,0,0,0,29.3,0,128.2
0:00:30.500,,0,0.1394,4.1973,15.5811,5.9961,0.2122,100,137.126,128.2,0,0,56324,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2080,0,0,0,29.3,0,128.2
0:00:31.000,,0,0.049,4.1973,16.6264,5.9961,0.2122,100,137.126,-148.6154,0,0,56424,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2080,0,0,0,29.3,0,-148.6154
0:00:31.500,"exp",0,-0.3354,0.5564,15.8185,5.9961,22.5978,100,137.126,-158.5231,0,0,56524,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2080,0,0,0,29.3,0,-158.5231
0:00:32.000,"exp+insp",0,0.1752,0.8229,0.7713,1.1756,22.5978,100,119.4693,150.4957,0,0,56622,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2080,0,0,0,29.8,0,150.4957
0:00:32.500,,0,0.1341,0.8229,1.8167,1.1756,22.5978,100,119.4693,139.3478,0,0,56720,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2080,0,0,0,29.8,0,139.3478
0:00:33.000,,0,-0.1108,0.8229,2.668,1.1756,22.5978,100,119.4693,-577.275,0,0,56819,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.8,0,-577.275
0:00:33.500,"exp",0,-0.1897,2.5409,2.6732,1.1756,3.8188,100,119.4693,-208.0615,0,0,56918,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.8,0,-208.0615
0:00:34.000,"exp",0,0.0092,3.8063,2.6732,1.1756,3.8188,100,119.4693,39.0174,0,0,57018,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.8,0,39.0174
0:00:34.500,"exp",0,-0.115,3.8465,2.6732,1.1756,3.8188,100,119.4693,-353.4125,0,0,57118,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.5,0,-353.4125
0:00:35.000,,0,0.0152,4.5656,2.6732,1.1756,3.8188,100,119.4693,117.0522,0,0,57219,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.5,0,117.0522
0:00:35.500,,0.0589,-0.2694,5.0735,2.6732,1.1756,3.8188,100,119.4693,-208.0615,0,0,57318,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.5,0,-208.0615
0:00:36.000,,0.0589,-0.0061,5.5182,2.6732,1.1756,3.8188,100,119.4693,27.8696,0,0,57416,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.5,0,27.8696
0:00:36.500,,0.0589,-0.045,6.1607,2.6732,1.1756,3.8188,100,119.4693,-89.1692,0,0,57513,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.9,0,-89.1692
0:00:37.000,,0,-0.0207,6.1036,2.6732,1.1756,3.8188,100,119.4693,55.7391,0,0,57610,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.9,0,55.7391
0:00:37.500,,0,-0.0082,6.4799,2.6732,1.1756,3.8188,100,119.4693,161.6435,0,0,57708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.9,0,161.6435
0:00:38.000,,0.0589,0.0681,6.4274,2.6732,1.1756,3.8188,100,119.4693,-158.5231,0,0,57807,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.9,0,-158.5231
0:00:38.500,,0,-0.0146,6.6416,2.6732,1.1756,3.8188,100,119.4693,89.1826,0,0,57906,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,89.1826
0:00:39.000,,0.0589,0.082,6.9466,2.6732,1.1756,3.8188,100,119.4693,33.4435,0,0,58005,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,33.4435
0:00:39.500,,0,0.1032,6.9368,2.6732,1.1756,3.8188,100,119.4693,167.2174,0,0,58105,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,167.2174
0:00:40.000,,0,0.1992,6.514,2.6732,1.1756,3.8188,100,119.4693,128.2,0,0,58204,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.6,0,128.2
0:00:40.500,,0.0589,0.0049,7.1813,2.6732,1.1756,3.8188,100,119.4693,-227.8769,0,0,58303,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-227.8769
0:00:41.000,,0,0.0973,7.959,2.6732,1.1756,3.8188,100,119.4693,183.9391,0,0,58402,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,183.9391
0:00:41.500,"insp",0,0.1473,7.7137,3.9702,11.0195,3.8188,100,105.3348,111.4783,0,0,58500,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,111.4783
0:00:42.000,"insp+exp",0,-0.1566,3.7493,4.0053,11.0195,5.7219,100,105.3348,-29.7231,0,0,58598,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-29.7231
0:00:42.500,"insp+exp",0,-0.0086,4.6965,4.0053,11.0195,5.7219,100,105.3348,78.0348,0,0,58697,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,78.0348
0:00:43.000,,0,-0.0891,4.8567,4.0053,11.0195,5.7219,100,105.3348,-128.8,0,0,58796,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-128.8
0:00:43.500,,0,0.0398,5.2146,4.0053,11.0195,5.7219,100,105.3348,-19.8154,0,0,58894,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-19.8154
0:00:44.000,"insp+exp",0,-0.4697,-0.0048,1.7275,7.4359,2.4678,100,96.1706,-737.7125,0,0,58992,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-737.7125
0:00:44.500,"insp+exp",0,-0.1251,2.2791,1.7275,7.4359,2.4678,100,96.1706,-178.3385,0,0,59090,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-178.3385
0:00:45.000,"insp+exp",0,0.1302,2.3185,3.352,3.3122,2.4678,100,93.3332,139.3478,0,0,59189,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,139.3478
0:00:45.500,,0,0.0065,2.3185,3.6868,3.3122,2.4678,100,93.3332,78.0348,0,0,59288,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,78.0348
0:00:46.000,,0.0589,0.007,2.3185,3.7063,3.3122,2.4678,100,93.3332,0,0,0,59388,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,0
0:00:46.500,,30.0412,-0.0063,2.3185,3.8141,3.3122,2.4678,0,93.3332,22.2957,0,0,59486,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,22.2957
0:00:47.000,"exp",3.6521,-0.0051,0.4073,3.9684,3.3122,5.6692,0,93.3332,66.887,0,0,59585,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,66.887
0:00:47.500,"insp",0.7069,3.9306,0.4124,29.8148,0.5891,5.6692,0,95.7914,3818.757,0,0,59683,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,3818.757
0:00:48.000,"insp",3.5343,-0.0107,0.4124,55.8805,0.5891,5.6692,0,95.7914,-237.7846,0,0,59780,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-237.7846
0:00:48.500,"insp+exp",3.3575,-0.1454,1.8072,0.6514,2.5817,79.665,0,99.1239,-273.5688,0,0,59878,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-273.5688
0:00:49.000,"insp+exp",3.4754,-0.2159,1.8815,0.6514,2.5817,0.9305,0,99.1239,-385.35,0,0,59976,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-385.35
0:00:49.500,"insp",3.1219,0.3095,2.1455,1.1162,3.065,0.9305,0,40.4572,144.9217,0,0,60074,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,144.9217
0:00:50.000,"insp+exp",3.2397,0.143,-0.023,1.964,3.065,2.8057,0,40.4572,122.6261,0,0,60173,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,122.6261
0:00:50.500,"insp+exp",3.4754,-0.1875,0.1267,1.964,3.065,2.8057,0,40.4572,-273.5688,0,0,60272,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,-273.5688
0:00:51.000,"insp+exp",3.4754,-0.1201,0.8525,1.964,3.065,2.8057,21,40.4572,133.7739,0,0,60371,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,133.7739
0:00:51.500,"insp",3.3575,-0.0052,0.808,9.8623,1.1543,2.8057,29,43.0039,217.3826,0,0,60469,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,217.3826
0:00:52.000,"insp+exp",3.2986,-0.1383,2.3333,9.7451,1.1543,13.9215,38,43.0039,89.1826,0,0,60567,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,89.1826
0:00:52.500,"insp+exp",16.1398,0.0571,2.7149,9.7451,1.1543,13.9215,38,43.0039,211.8087,0,0,60666,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,211.8087
0:00:53.000,"insp+exp",29.0987,0.5834,2.7164,2.4343,3.8805,13.9215,37,44.7116,641.9,0,0,60765,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,641.9
0:00:53.500,,29.57,0.1492,2.7164,5.1226,3.8805,13.9215,34,44.7116,144.9217,0,0,60863,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,29.3,0,144.9217
0:00:54.000,,29.4521,0.1218,2.7164,6.1215,3.8805,13.9215,41,44.7116,94.7565,0,0,60962,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.3,0,94.7565
0:00:54.500,,29.4521,0.1241,2.7164,6.8212,3.8805,13.9215,48,44.7116,55.7391,0,0,61061,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.3,0,55.7391
0:00:55.000,,29.6289,0.0564,2.7164,7.8338,3.8805,13.9215,56,44.7116,100.3304,0,0,61160,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,29.3,0,100.3304
