"Time","Events","Pmask","Flow","Vte","Vti","Vte/kg","Vti/kg","Leak","Resp Rate","Flow (raw)","Rib Bnd","Abd Bnd","Test","SpO2","Pulse Rate","Perfusion Index","SpCO","SpMET","SpHb","SpOC","Desaturation Index","PI Delta","PVI","RR","Optical Alarm Status","Acoustic Alarm Status","Exception Message","Exception 1 Message","Acoustic Exception Message","Error","Oxygen","Flow"
0:00:00.500,,0.8836,5.1311,0,0,0,0,-1,0,5188.1203,0,0,951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:01.000,,0.8836,5.1622,0,0,0,0,-1,0,5169.0133,0,0,1051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:01.500,,0.8836,5.1633,0,0,0,0,-1,0,5169.0133,0,0,1151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:02.000,,0.8247,5.1284,0,0,0,0,-1,0,5149.9066,0,0,1251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:02.500,,0.8836,5.1425,0,0,0,0,-1,0,5113.3379,0,0,1351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:03.000,,0.8836,5.1592,0,0,0,0,-1,0,5130.8,0,0,1451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:03.500,,0.8247,5.1702,0,0,0,0,-1,0,5264.5469,0,0,1551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:04.000,,0.8836,5.1487,0,0,0,0,-1,0,5130.8,0,0,1651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:04.500,,0.8836,5.1342,0,0,0,0,-1,0,5149.9066,0,0,1751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:05.000,,0.8836,5.1428,0,0,0,0,-1,0,5169.0133,0,0,1851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:05.500,,0.8836,5.1427,0,0,0,0,-1,0,5169.0133,0,0,1951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:06.000,,0.8836,5.1439,0,0,0,0,-1,0,5113.3379,0,0,2051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:06.500,,0.8836,5.1375,0,0,0,0,-1,0,5188.1203,0,0,2151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:07.000,,0.8836,5.1355,0,0,0,0,-1,0,5113.3379,0,0,2251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:07.500,,0.8836,5.1671,0,0,0,0,-1,0,5169.0133,0,0,2351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:08.000,,0.8247,5.1514,0,0,0,0,-1,0,5207.227,0,0,2451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:08.500,,0.8836,5.1636,0,0,0,0,-1,0,5060.9516,0,0,2551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:09.000,,0.8836,5.1877,0,0,0,0,-1,0,5207.227,0,0,2651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:09.500,,0.8247,5.1567,0,0,0,0,-1,0,5149.9066,0,0,2751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:10.000,,0.8836,5.1558,0,0,0,0,-1,0,5078.4141,0,0,2851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:10.500,,0.8836,5.1492,0,0,0,0,-1,0,5207.227,0,0,2951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:11.000,,0.8836,5.1408,0,0,0,0,-1,0,5207.227,0,0,3051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:11.500,,0.8836,5.1428,0,0,0,0,-1,0,5078.4141,0,0,3151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:12.000,,0.8836,5.1251,0,0,0,0,-1,0,5169.0133,0,0,3251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:12.500,,0.8836,5.1344,0,0,0,0,-1,0,5149.9066,0,0,3351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:13.000,,0.8247,5.1465,0,0,0,0,-1,0,5078.4141,0,0,3451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:13.500,,0.8836,5.1627,0,0,0,0,-1,0,5149.9066,0,0,3551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:14.000,,0.8836,5.1567,0,0,0,0,-1,0,5149.9066,0,0,3651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:14.500,,0.8836,5.1466,0,0,0,0,-1,0,5060.9516,0,0,3751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:15.000,,0.8836,5.128,0,0,0,0,-1,0,5130.8,0,0,3851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:15.500,,0.8247,5.1572,0,0,0,0,-1,0,5226.3336,0,0,3951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:16.000,,0.8836,5.163,0,0,0,0,-1,0,5113.3379,0,0,4051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:16.500,,0.8836,5.1236,0,0,0,0,-1,0,5130.8,0,0,4151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:17.000,,0.8247,5.1503,0,0,0,0,-1,0,5113.3379,0,0,4251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:17.500,,0.8836,5.1409,0,0,0,0,-1,0,5095.8758,0,0,4351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:18.000,,0.8247,5.1457,0,0,0,0,-1,0,5113.3379,0,0,4451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:18.500,,0.8836,5.1688,0,0,0,0,-1,0,5095.8758,0,0,4551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:19.000,,0.8836,5.1399,0,0,0,0,-1,0,5130.8,0,0,4651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:19.500,,0.8836,5.1512,0,0,0,0,-1,0,5169.0133,0,0,4751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:20.000,,0.8247,5.1472,0,0,0,0,-1,0,5130.8,0,0,4851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:20.500,,0.8836,5.1372,0,0,0,0,-1,0,5095.8758,0,0,4951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:21.000,,0.8836,5.1566,0,0,0,0,-1,0,5169.0133,0,0,5051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:21.500,,0.8836,5.1374,0,0,0,0,-1,0,5188.1203,0,0,5151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:22.000,,0.8836,5.1501,0,0,0,0,-1,0,5130.8,0,0,5251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:22.500,,0.8836,5.1642,0,0,0,0,-1,0,5245.4402,0,0,5351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.1,0
0:00:23.000,,0.8836,5.1457,0,0,0,0,-1,0,5149.9066,0,0,5451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:23.500,,0.8247,5.1548,0,0,0,0,-1,0,5149.9066,0,0,5551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:24.000,,0.8836,5.128,0,0,0,0,-1,0,5060.9516,0,0,5651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:24.500,,0.8836,5.1693,0,0,0,0,-1,0,5207.227,0,0,5751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:25.000,,0.8836,5.1446,0,0,0,0,-1,0,5169.0133,0,0,5851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:25.500,,0.8836,5.1567,0,0,0,0,-1,0,5169.0133,0,0,5951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:26.000,,0.8836,5.1637,0,0,0,0,-1,0,5113.3379,0,0,6051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:26.500,,0.8247,5.133,0,0,0,0,-1,0,5130.8,0,0,6151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:27.000,,0.8836,5.1517,0,0,0,0,-1,0,5188.1203,0,0,6251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:27.500,,0.8247,5.1449,0,0,0,0,-1,0,5130.8,0,0,6351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:28.000,,0.8247,5.1525,0,0,0,0,-1,0,5149.9066,0,0,6451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:28.500,,0.8836,5.1412,0,0,0,0,-1,0,5095.8758,0,0,6551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:29.000,,0.8836,5.1525,0,0,0,0,-1,0,5169.0133,0,0,6651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:29.500,,0.8836,5.1364,0,0,0,0,-1,0,5113.3379,0,0,6751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:30.000,,0.8247,5.1452,0,0,0,0,-1,0,5130.8,0,0,6851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:30.500,,0.8836,5.1698,0,0,0,0,-1,0,5149.9066,0,0,6951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:31.000,,0.8247,5.1512,0,0,0,0,-1,0,5130.8,0,0,7051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:31.500,,0.8836,5.2089,0,0,0,0,-1,0,5169.0133,0,0,7151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:32.000,,0.8247,5.152,0,0,0,0,-1,0,5130.8,0,0,7251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:32.500,,0.8836,5.156,0,0,0,0,-1,0,5113.3379,0,0,7351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:33.000,,0.8836,5.1348,0,0,0,0,-1,0,5095.8758,0,0,7451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:33.500,,0.8836,5.1431,0,0,0,0,-1,0,5095.8758,0,0,7551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:34.000,,0.8247,5.1391,0,0,0,0,-1,0,5113.3379,0,0,7651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:34.500,,0.8247,5.1506,0,0,0,0,-1,0,5078.4141,0,0,7751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:35.000,,0.8836,5.1572,0,0,0,0,-1,0,5188.1203,0,0,7851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:35.500,,0.8247,5.1558,0,0,0,0,-1,0,5169.0133,0,0,7951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:36.000,,0.8836,5.1492,0,0,0,0,-1,0,5130.8,0,0,8051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:36.500,,0.8836,5.1887,0,0,0,0,-1,0,5264.5469,0,0,8151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:37.000,,0.8836,5.1655,0,0,0,0,-1,0,5149.9066,0,0,8251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:37.500,,0.8836,5.1344,0,0,0,0,-1,0,5169.0133,0,0,8351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:38.000,,0.8836,5.1283,0,0,0,0,-1,0,5113.3379,0,0,8451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:38.500,,0.8836,5.1562,0,0,0,0,-1,0,5264.5469,0,0,8551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:39.000,,0.8247,5.1402,0,0,0,0,-1,0,5130.8,0,0,8651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:39.500,,0.8247,5.1412,0,0,0,0,-1,0,5169.0133,0,0,8751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:40.000,,0.8247,5.1492,0,0,0,0,-1,0,5169.0133,0,0,8851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:40.500,,0.8836,5.1976,0,0,0,0,-1,0,5302.7605,0,0,8951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:41.000,,0.8836,5.147,0,0,0,0,-1,0,5149.9066,0,0,9051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:41.500,,0.8836,5.1603,0,0,0,0,-1,0,5060.9516,0,0,9151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:42.000,,0.8836,5.1624,0,0,0,0,-1,0,5245.4402,0,0,9251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:42.500,,0.8836,5.1429,0,0,0,0,-1,0,5149.9066,0,0,9351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:43.000,,0.8836,5.1528,0,0,0,0,-1,0,5188.1203,0,0,9451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:43.500,,0.8247,5.147,0,0,0,0,-1,0,5113.3379,0,0,9551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:44.000,,0.8247,5.1634,0,0,0,0,-1,0,5169.0133,0,0,9651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:44.500,,0.8836,5.1506,0,0,0,0,-1,0,5169.0133,0,0,9751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:45.000,,0.8247,5.1523,0,0,0,0,-1,0,5095.8758,0,0,9851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:45.500,,0.8836,5.1564,0,0,0,0,-1,0,5188.1203,0,0,9951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:46.000,,0.8836,5.1487,0,0,0,0,-1,0,5130.8,0,0,10051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:46.500,,0.8836,5.1421,0,0,0,0,-1,0,5095.8758,0,0,10151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:47.000,,0.8836,5.1433,0,0,0,0,-1,0,5169.0133,0,0,10251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:47.500,,0.8836,5.1413,0,0,0,0,-1,0,5095.8758,0,0,10351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
0:00:48.000,,0.8836,5.1362,0,0,0,0,-1,0,5113.3379,0,0,10451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:48.500,,0.8836,5.1849,0,0,0,0,-1,0,5149.9066,0,0,10551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:49.000,,0.8836,5.1601,0,0,0,0,-1,0,5149.9066,0,0,10651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:49.500,,0.8247,5.1367,0,0,0,0,-1,0,5078.4141,0,0,10751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:50.000,,0.8836,5.1686,0,0,0,0,-1,0,5169.0133,0,0,10851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:50.500,,0.8836,5.1649,0,0,0,0,-1,0,5169.0133,0,0,10951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:51.000,,0.8836,5.1536,0,0,0,0,-1,0,5188.1203,0,0,11051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:51.500,,0.8836,5.152,0,0,0,0,-1,0,5113.3379,0,0,11151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:52.000,,0.8836,5.1427,0,0,0,0,-1,0,5060.9516,0,0,11251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:52.500,,0.8836,5.1336,0,0,0,0,-1,0,5130.8,0,0,11351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:53.000,,0.8247,5.1603,0,0,0,0,-1,0,5130.8,0,0,11451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:53.500,,0.8836,5.1554,0,0,0,0,-1,0,5188.1203,0,0,11551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:54.000,,0.8836,5.1557,0,0,0,0,-1,0,5130.8,0,0,11651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:54.500,,0.8836,5.1539,0,0,0,0,-1,0,5149.9066,0,0,11751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:55.000,,0.8836,5.1433,0,0,0,0,-1,0,5095.8758,0,0,11851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:55.500,,0.8836,5.1349,0,0,0,0,-1,0,5078.4141,0,0,11951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:56.000,,0.8836,5.1549,0,0,0,0,-1,0,5060.9516,0,0,12051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:56.500,,0.8836,5.1557,0,0,0,0,-1,0,5169.0133,0,0,12151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:57.000,,0.8836,5.1736,0,0,0,0,-1,0,5169.0133,0,0,12251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:57.500,,0.8247,5.1541,0,0,0,0,-1,0,5188.1203,0,0,12351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:58.000,,0.8836,5.1492,0,0,0,0,-1,0,5169.0133,0,0,12451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:58.500,,0.8247,5.1371,0,0,0,0,-1,0,5169.0133,0,0,12551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:59.000,,0.8836,5.1509,0,0,0,0,-1,0,5207.227,0,0,12651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:00:59.500,,0.8247,5.1561,0,0,0,0,-1,0,5130.8,0,0,12751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:01:00.000,,0.8836,5.1469,0,0,0,0,-1,0,5169.0133,0,0,12851,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:01:00.500,,0.8247,5.1447,0,0,0,0,-1,0,5188.1203,0,0,12951,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:01:01.000,,0.8836,5.1735,0,0,0,0,-1,0,5188.1203,0,0,13051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:01:01.500,,0.8836,5.1479,0,0,0,0,-1,0,5207.227,0,0,13151,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:01:02.000,,0.8247,5.1608,0,0,0,0,-1,0,5169.0133,0,0,13251,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:01:02.500,,0.8836,5.1629,0,0,0,0,-1,0,5245.4402,0,0,13351,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:01:03.000,,0.8836,5.1511,0,0,0,0,-1,0,5095.8758,0,0,13451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:01:03.500,,0.8836,5.1499,0,0,0,0,-1,0,5130.8,0,0,13551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:01:04.000,,0.8836,5.1698,0,0,0,0,-1,0,5302.7605,0,0,13651,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.2,0
0:01:04.500,,0.8836,5.1343,0,0,0,0,-1,0,5130.8,0,0,13751,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,30.5,0
