"Time","Events","Pmask","Flow","Vte","Vti","Vte/kg","Vti/kg","Leak","Resp Rate","Flow (raw)","Rib Bnd","Abd Bnd","Test","SpO2","Pulse Rate","Perfusion Index","SpCO","SpMET","SpHb","SpOC","Desaturation Index","PI Delta","PVI","RR","Optical Alarm Status","Acoustic Alarm Status","Exception Message","Exception 1 Message","Acoustic Exception Message","Error","Oxygen","Flow","Flow"
0:00:00.500,,0.8247,5.0504,0,0,0,0,-1,101.6572,5047.7492,0,0,17498,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5047.7492
0:00:01.000,,0.8247,5.0066,0,0,0,0,-1,101.6572,5047.7492,0,0,17597,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5047.7492
0:00:01.500,,0.8247,5.0304,0,0,0,0,-1,101.6572,5013.9688,0,0,17697,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5013.9688
0:00:02.000,,0.8836,5.0472,0,0,0,0,-1,101.6572,5047.7492,0,0,17797,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5047.7492
0:00:02.500,,0.8247,5.0255,0,0,0,0,-1,101.6572,5013.9688,0,0,17901,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5013.9688
0:00:03.000,,0.8247,5.0262,0,0,0,0,-1,101.6572,4980.1887,0,0,18001,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,4980.1887
0:00:03.500,,0.8247,5.0293,0,0,0,0,-1,101.6572,5030.859,0,0,18101,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5030.859
0:00:04.000,,0.8247,5.0756,0,0,0,0,-1,101.6572,5081.5297,0,0,18192,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5081.5297
0:00:04.500,,0.8247,5.0419,0,0,0,0,-1,101.6572,5081.5297,0,0,18606,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5081.5297
0:00:05.000,,0.8247,5.0234,0,0,0,0,-1,101.6572,5047.7492,0,0,18705,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5047.7492
0:00:05.500,,0.8247,5.0331,0,0,0,0,-1,101.6572,5047.7492,0,0,18805,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5047.7492
0:00:06.000,,0.8247,5.0348,0,0,0,0,-1,101.6572,5013.9688,0,0,18904,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5013.9688
0:00:06.500,,0.8247,5.0369,0,0,0,0,-1,101.6572,5081.5297,0,0,19004,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5081.5297
0:00:07.000,,0.8836,5.0507,0,0,0,0,-1,101.6572,5115.3098,0,0,19104,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5115.3098
0:00:07.500,,0.8247,5.0259,0,0,0,0,-1,101.6572,4997.0789,0,0,19204,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,4997.0789
0:00:08.000,,0.8247,5.0533,0,0,0,0,-1,101.6572,5081.5297,0,0,19304,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,29.2,0,5081.5297
