"Time","Events","Pmask","Flow","Vte","Vti","Vte/kg","Vti/kg","Leak","Resp Rate","Flow (raw)","Rib Bnd","Abd Bnd","Test","SpO2","Pulse Rate","Perfusion Index","SpCO","SpMET","SpHb","SpOC","Desaturation Index","PI Delta","PVI","RR","Optical Alarm Status","Acoustic Alarm Status","Exception Message","Exception 1 Message","Acoustic Exception Message","Error","Oxygen","Flow"
0:00:14.000,,0,0.0001,0,0,0,0,-1,12.2308,0,0,0,35508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:14.500,,0,0.0012,0,0,0,0,-1,12.2308,6.5949,0,0,35608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:15.000,,0,-0.0004,0,0,0,0,-1,12.2308,6.5949,0,0,35708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:15.500,,0,0.0003,0,0,0,0,-1,12.2308,-9.9231,0,0,35808,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:16.000,,0,0.0012,0,0,0,0,-1,12.2308,0,0,0,35908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:16.500,,-0.0589,0.0031,0,0,0,0,-1,12.2308,0,0,0,36008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:17.000,,0,0.0014,0,0,0,0,-1,12.2308,6.5949,0,0,36108,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:17.500,,0,0.0007,0,0,0,0,-1,12.2308,-9.9231,0,0,36208,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:18.000,,0,0.0012,0,0,0,0,-1,12.2308,0,0,0,36308,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:18.500,,0.0589,0.013,0,0,0,0,-1,12.2308,13.1897,0,0,36408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:19.000,,-0.0589,-0.0017,0,0,0,0,-1,12.2308,-9.9231,0,0,36508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:19.500,,0.0589,-0.0021,0,0,0,0,-1,12.2308,-19.8462,0,0,36608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:20.000,,0,-0.0027,0,0,0,0,-1,12.2308,-19.8462,0,0,36708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:20.500,,0,0.0005,0,0,0,0,-1,12.2308,0,0,0,36808,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:21.000,,0.0589,0.0083,0,0,0,0,-1,12.2308,6.5949,0,0,36908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:21.500,,1.1781,6.7866,0,0,0,0,-1,12.2308,6016.2453,0,0,37008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:22.000,,1.3548,7.6411,0,0,0,0,-1,12.2308,7845.0125,0,0,37108,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:22.500,,1.3548,7.6999,0,0,0,0,-1,12.2308,7683.0648,0,0,37208,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:23.000,,6.9507,6.2717,0,0,0,0,-1,12.2308,4604.468,0,0,37308,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:23.500,,3.8288,8.6423,0,0,0,0,-1,12.2308,8745.95,0,0,37408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:24.000,,1.0014,6.0128,0,0,0,0,-1,12.2308,5527.0695,0,0,37508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:24.500,,1.0014,5.3093,0,0,0,0,-1,12.2308,5219.0703,0,0,37608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:25.000,,1.0014,5.3172,0,0,0,0,-1,12.2308,5237.1879,0,0,37708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:25.500,,1.0014,5.2923,0,0,0,0,-1,12.2308,5237.1879,0,0,37808,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:26.000,,1.0014,5.3213,0,0,0,0,-1,12.2308,5472.7168,0,0,37908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:26.500,,1.0014,5.2348,0,0,0,0,-1,12.2308,5182.8352,0,0,38008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:27.000,,0.9425,5.3855,0,0,0,0,-1,12.2308,5146.6,0,0,38108,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:27.500,,1.0014,5.2605,0,0,0,0,-1,12.2308,5327.7762,0,0,38208,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:28.000,,0.9425,5.2834,0,0,0,0,-1,12.2308,5255.3055,0,0,38308,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:28.500,,0.9425,5.2975,0,0,0,0,-1,12.2308,5182.8352,0,0,38408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:29.000,,0.9425,5.3121,0,0,0,0,-1,12.2308,5291.541,0,0,38508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:29.500,,0.9425,5.3067,0,0,0,0,-1,12.2308,5327.7762,0,0,38608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:30.000,,0.9425,5.2847,0,0,0,0,-1,12.2308,5291.541,0,0,38708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:30.500,,0.9425,5.2852,0,0,0,0,-1,12.2308,5237.1879,0,0,38808,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:31.000,,1.0014,5.2653,0,0,0,0,-1,12.2308,5382.1289,0,0,38908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:31.500,,0.9425,5.2982,0,0,0,0,-1,12.2308,5345.8938,0,0,39008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:32.000,,0.9425,5.283,0,0,0,0,-1,12.2308,5418.3641,0,0,39108,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:32.500,,1.0014,5.2722,0,0,0,0,-1,12.2308,5255.3055,0,0,39208,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:33.000,,0.9425,5.3052,0,0,0,0,-1,12.2308,5255.3055,0,0,39308,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:33.500,,0.9425,5.2893,0,0,0,0,-1,12.2308,5291.541,0,0,39408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:34.000,,0.9425,5.2772,0,0,0,0,-1,12.2308,5255.3055,0,0,39508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:34.500,,0.9425,5.2869,0,0,0,0,-1,12.2308,5255.3055,0,0,39608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:35.000,,0.9425,5.287,0,0,0,0,-1,12.2308,5382.1289,0,0,39708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:35.500,,0.9425,5.2979,0,0,0,0,-1,12.2308,5291.541,0,0,39808,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:36.000,,0.9425,5.2728,0,0,0,0,-1,12.2308,5309.6586,0,0,39908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:36.500,,0.9425,5.3018,0,0,0,0,-1,12.2308,5382.1289,0,0,40008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:37.000,,0.9425,5.302,0,0,0,0,-1,12.2308,5291.541,0,0,40108,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:37.500,,0.9425,5.2794,0,0,0,0,-1,12.2308,5200.9527,0,0,40208,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:38.000,,0.9425,5.2659,0,0,0,0,-1,12.2308,5219.0703,0,0,40308,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:38.500,,0.9425,5.2825,0,0,0,0,-1,12.2308,5255.3055,0,0,40408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:39.000,,1.0014,5.2549,0,0,0,0,-1,12.2308,5345.8938,0,0,40508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:39.500,,0.9425,5.2972,0,0,0,0,-1,12.2308,5418.3641,0,0,40608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:40.000,,0.9425,5.313,0,0,0,0,-1,12.2308,5237.1879,0,0,40708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:40.500,,0.9425,5.2351,0,0,0,0,-1,12.2308,5182.8352,0,0,40808,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:41.000,,1.0014,5.2749,0,0,0,0,-1,12.2308,5345.8938,0,0,40908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:41.500,,1.0014,5.3772,0,0,0,0,-1,12.2308,5382.1289,0,0,41008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:42.000,,1.0014,5.2694,0,0,0,0,-1,12.2308,5291.541,0,0,41108,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:42.500,,0.8836,5.0309,0,0,0,0,-1,12.2308,4954.2305,0,0,41208,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:43.000,,0.9425,5.1935,0,0,0,0,-1,12.2308,5182.8352,0,0,41308,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:43.500,,0.9425,5.3074,0,0,0,0,-1,12.2308,4954.2305,0,0,41408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:44.000,,0.9425,5.3192,0,0,0,0,-1,12.2308,5182.8352,0,0,41508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:44.500,,0.9425,5.297,0,0,0,0,-1,12.2308,5364.0113,0,0,41608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:45.000,,0.8836,5.3049,0,0,0,0,-1,12.2308,5327.7762,0,0,41708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:45.500,,0.8836,5.3027,0,0,0,0,-1,12.2308,5094.1355,0,0,41808,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:46.000,,1.0014,5.309,0,0,0,0,-1,12.2308,5309.6586,0,0,41908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:46.500,,0.9425,5.2236,0,0,0,0,-1,12.2308,5164.7176,0,0,42008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:47.000,,0.9425,5.3091,0,0,0,0,-1,12.2308,5327.7762,0,0,42108,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:47.500,,0.9425,5.3461,0,0,0,0,-1,12.2308,5309.6586,0,0,42208,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:48.000,,0.9425,5.2228,0,0,0,0,-1,12.2308,5327.7762,0,0,42308,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:48.500,,1.0014,5.1549,0,0,0,0,-1,12.2308,5129.1117,0,0,42408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:49.000,,4.7712,0.198,0,0,0,0,-1,12.2308,367.1714,0,0,42508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:49.500,,4.8302,0.2335,0,0,0,0,-1,12.2308,125.3026,0,0,42608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:50.000,"exp",5.0658,-0.2781,0,0,0,0,-1,12.2308,26.3795,0,0,42708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:50.500,,4.8891,0.1118,0,0,0,0,-1,12.2308,26.3795,0,0,42808,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:51.000,,5.0658,-0.09,0,0,0,0,-1,12.2308,-228.2308,0,0,42908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:51.500,,4.948,-0.0588,0,0,0,0,-1,12.2308,105.5179,0,0,43008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:52.000,"insp",4.7123,0.2755,0,3.2724,0,0,0,9.881,19.7846,0,0,43108,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:52.500,"insp+exp",5.0069,-0.11,1.3015,3.2033,0,3.2033,0,9.881,184.6564,0,0,43208,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:53.000,,5.2425,-0.0071,1.9652,3.2033,0,3.2033,0,9.881,-129,0,0,43308,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:53.500,,5.3603,-0.565,3.3795,3.2033,0,3.2033,27,9.881,-471,0,0,43408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:54.000,,4.948,-0.1099,7.6138,3.2033,0,3.2033,37,9.881,178.0615,0,0,43508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:54.500,"insp+exp",5.5959,-0.4692,0.3216,5.109,7.6205,5.109,37,12.4715,-400,0,0,43608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:55.000,,5.0658,-0.2407,2.6077,5.109,7.6205,5.109,32,12.4715,-69.4615,0,0,43708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:55.500,,5.2425,0.0379,2.4967,5.109,7.6205,5.109,27,12.4715,13.1897,0,0,43808,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:56.000,,4.8891,-0.0418,2.279,5.109,7.6205,5.109,23,12.4715,26.3795,0,0,43908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:56.500,,4.948,0.0458,1.8063,5.109,7.6205,5.109,0,12.4715,98.9231,0,0,44008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:57.000,,5.1836,-0.0599,1.5512,5.109,7.6205,5.109,0,12.4715,-129,0,0,44108,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:57.500,,5.2425,-0.0363,1.7116,5.109,7.6205,5.109,0,12.4715,0,0,0,44208,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:58.000,,5.1247,0.1129,1.7298,5.109,7.6205,5.109,0,12.4715,32.9744,0,0,44308,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:58.500,,5.1836,0.046,1.681,5.109,7.6205,5.109,0,12.4715,65.9487,0,0,44408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:59.000,,5.3603,-0.199,1.6388,5.109,7.6205,5.109,0,12.4715,-138.9231,0,0,44508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:00:59.500,,5.2425,0.091,1.6833,5.109,7.6205,5.109,0,12.4715,79.1385,0,0,44608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:01:00.000,,5.3014,-0.0784,1.7313,5.109,7.6205,5.109,0,12.4715,-39.6923,0,0,44708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:01:00.500,,5.2425,-0.1507,1.9395,5.109,7.6205,5.109,0,12.4715,-89.3077,0,0,44808,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:01:01.000,,5.3014,-0.1922,2.6964,5.109,7.6205,5.109,0,12.4715,-188.5385,0,0,44908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
0:01:01.500,,5.0658,-0.2158,4.2447,5.109,7.6205,5.109,0,12.4715,-208.3846,0,0,45008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,20.3,0
