"Time","Events","Pmask","Flow","Vte","Vti","Vte/kg","Vti/kg","Leak","Resp Rate","Flow (raw)","Rib Bnd","Abd Bnd","Test","SpO2","Pulse Rate","Perfusion Index","SpCO","SpMET","SpHb","SpOC","Desaturation Index","PI Delta","PVI","RR","Optical Alarm Status","Acoustic Alarm Status","Exception Message","Exception 1 Message","Acoustic Exception Message","Error","Oxygen","Flow","Flow"
0:00:00.500,,0.8836,4.6897,0,0,0,0,-1,21.3132,4741.5719,0,0,23045,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.4,0,4741.5719
0:00:01.000,,0.8247,4.7033,0,0,0,0,-1,21.3132,4708.8656,0,0,23145,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.4,0,4708.8656
0:00:01.500,,0.8836,4.7142,0,0,0,0,-1,21.3132,4741.5719,0,0,23245,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.4,0,4741.5719
0:00:02.000,,0.8836,4.7115,0,0,0,0,-1,21.3132,4659.8063,0,0,23345,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.4,0,4659.8063
0:00:02.500,,0.8247,4.6824,0,0,0,0,-1,21.3132,4692.5125,0,0,23827,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.4,0,4692.5125
0:00:03.000,,0.8836,4.6884,0,0,0,0,-1,21.3132,4692.5125,0,0,23927,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.4,0,4692.5125
0:00:03.500,,0.8836,4.6825,0,0,0,0,-1,21.3132,4627.1,0,0,24027,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.4,0,4627.1
0:00:04.000,,0.8836,4.7057,0,0,0,0,-1,21.3132,4659.8063,0,0,24127,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.4,0,4659.8063
0:00:04.500,,0.8836,4.6749,0,0,0,0,-1,21.3132,4627.1,0,0,24227,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.4,0,4627.1
0:00:05.000,,0.8836,4.6865,0,0,0,0,-1,21.3132,4692.5125,0,0,24328,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4692.5125
0:00:05.500,,0.8836,4.7287,0,0,0,0,-1,21.3132,4643.4531,0,0,24428,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4643.4531
0:00:06.000,,0.8836,4.7177,0,0,0,0,-1,21.3132,4708.8656,0,0,24528,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4708.8656
0:00:06.500,,0.8836,4.7233,0,0,0,0,-1,21.3132,4790.6313,0,0,24627,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4790.6313
0:00:07.000,,0.8836,4.7152,0,0,0,0,-1,21.3132,4725.2188,0,0,24727,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4725.2188
0:00:07.500,,0.8836,4.7275,0,0,0,0,-1,21.3132,4823.3375,0,0,24828,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4823.3375
0:00:08.000,,0.8836,4.6877,0,0,0,0,-1,21.3132,4643.4531,0,0,24928,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4643.4531
0:00:08.500,,0.8836,4.7008,0,0,0,0,-1,21.3132,4725.2188,0,0,25028,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4725.2188
0:00:09.000,,0.8247,4.7018,0,0,0,0,-1,21.3132,4627.1,0,0,25128,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4627.1
0:00:09.500,,0.8836,4.6968,0,0,0,0,-1,21.3132,4692.5125,0,0,25228,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4692.5125
0:00:10.000,,0.8836,4.7084,0,0,0,0,-1,21.3132,4708.8656,0,0,25328,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4708.8656
0:00:10.500,,0.8836,4.7102,0,0,0,0,-1,21.3132,4708.8656,0,0,25428,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4708.8656
0:00:11.000,,0.8836,4.7299,0,0,0,0,-1,21.3132,4708.8656,0,0,25528,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4708.8656
0:00:11.500,,0.8836,4.7229,0,0,0,0,-1,21.3132,4774.2781,0,0,25627,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4774.2781
0:00:12.000,,0.8836,4.7094,0,0,0,0,-1,21.3132,4757.925,0,0,25727,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4757.925
0:00:12.500,,0.8836,4.7369,0,0,0,0,-1,21.3132,4741.5719,0,0,25827,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,1,0,0,0,31.1,0,4741.5719
